t	u_avg	u_sdev	d-g0n3	g0n3	d-g0n6	g0n6	d-g0n7	g0n7	d-g0n12	g0n12	d-g0n13	g0n13	d-g0n14	g0n14	d-g0n16	g0n16	d-g0n19	g0n19	d-g1n0	g1n0	d-g1n2	g1n2	d-g1n4	g1n4	d-g1n8	g1n8	d-g1n11	g1n11	d-g1n13	g1n13	d-g1n15	g1n15	d-g1n17	g1n17	d-g1n18	g1n18	d-g2n0	g2n0	d-g2n1	g2n1	d-g2n2	g2n2	d-g2n4	g2n4	d-g2n5	g2n5	d-g2n10	g2n10	d-g2n12	g2n12	d-g2n13	g2n13	d-g2n16	g2n16	d-g2n17	g2n17	d-g2n18	g2n18	d-g2n19	g2n19	d-g3n2	g3n2	d-g3n4	g3n4	d-g3n5	g3n5	d-g3n6	g3n6	d-g3n9	g3n9	d-g3n11	g3n11	d-g3n14	g3n14	d-g3n16	g3n16	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n7	g4n7	d-g4n8	g4n8	d-g4n9	g4n9	d-g4n10	g4n10	d-g4n11	g4n11	d-g4n12	g4n12	d-g4n13	g4n13	d-g4n14	g4n14	d-g4n15	g4n15	d-g4n19	g4n19	d-g5n0	g5n0	d-g5n2	g5n2	d-g5n3	g5n3	d-g5n4	g5n4	d-g5n5	g5n5	d-g5n6	g5n6	d-g5n7	g5n7	d-g5n9	g5n9	d-g5n10	g5n10	d-g5n11	g5n11	d-g5n12	g5n12	d-g5n14	g5n14	d-g5n15	g5n15	d-g5n16	g5n16	d-g5n17	g5n17	d-g5n18	g5n18	d-g6n1	g6n1	d-g6n3	g6n3	d-g6n4	g6n4	d-g6n5	g6n5	d-g6n6	g6n6	d-g6n7	g6n7	d-g6n8	g6n8	d-g6n10	g6n10	d-g6n12	g6n12	d-g6n14	g6n14	d-g6n15	g6n15	d-g6n16	g6n16	d-g6n18	g6n18	d-g6n19	g6n19	d-g7n1	g7n1	d-g7n3	g7n3	d-g7n13	g7n13	d-g7n15	g7n15	d-g7n17	g7n17	d-g8n0	g8n0	d-g8n3	g8n3	d-g8n6	g8n6	d-g8n7	g8n7	d-g8n8	g8n8	d-g8n9	g8n9	d-g9n1	g9n1	d-g9n2	g9n2	d-g9n5	g9n5	d-g9n8	g9n8	d-g9n9	g9n9	d-g9n10	g9n10	d-g9n11	g9n11	d-g9n17	g9n17	d-g9n18	g9n18	d-g9n19	g9n19	
523	0.57	0.08	15	9	6	4	16	9	5	3	13	7	17	9	26	14	23	13	11	6	15	8	10	6	6	3	24	12	12	7	8	4	6	4	14	8	14	7	23	12	7	4	24	13	12	7	12	6	18	10	14	8	10	6	17	9	12	7	21	12	4	3	7	4	6	4	17	9	26	13	13	7	7	4	15	8	18	9	6	3	11	6	21	11	21	11	14	7	17	9	6	4	3	2	8	5	12	6	8	5	3	2	1	1	12	7	7	4	22	12	14	8	14	8	9	5	12	6	20	10	15	8	5	3	4	2	10	6	13	7	21	11	7	4	10	6	16	9	22	12	22	12	19	10	6	3	10	5	12	7	9	5	19	10	21	11	7	4	17	9	10	5	21	21	20	11	2	1	20	11	10	5	15	9	14	8	9	5	9	5	3	2	15	8	4	3	17	9	6	3	25	13	21	11	18	9	7	4	5	3	13	7	
524	0.58	0.12	23	13	10	6	15	8	17	9	17	9	23	12	3	2	6	4	25	13	11	6	8	5	12	6	17	9	3	2	17	9	18	10	24	13	16	8	16	8	10	6	20	11	19	10	2	1	5	3	19	10	2	2	3	2	18	10	6	4	8	5	0	0	10	6	16	9	10	5	10	5	19	10	20	11	1	1	13	7	5	3	9	5	4	2	18	9	4	2	6	4	9	5	26	14	23	12	25	14	16	8	14	8	1	1	17	9	6	4	22	12	20	11	20	10	12	6	4	2	20	11	14	8	16	8	14	8	21	11	10	6	2	1	1	1	6	4	11	6	12	7	5	3	6	3	22	11	11	6	18	10	5	3	9	5	12	7	4	3	14	7	14	14	5	3	4	2	21	11	22	11	11	6	20	11	18	10	17	9	19	10	12	6	3	2	26	14	21	11	14	7	18	9	20	10	19	10	20	11	17	9	
525	0.56	0.09	24	13	18	10	16	9	20	11	7	4	13	7	15	8	17	9	5	3	13	7	20	11	17	9	17	9	21	11	5	3	17	9	8	5	11	6	16	8	22	12	13	7	13	7	6	3	12	7	16	9	25	13	23	12	16	9	9	5	16	9	18	10	13	7	8	5	25	13	24	12	5	3	16	9	26	13	18	9	15	8	19	10	14	7	11	6	13	7	9	5	20	11	25	14	6	3	26	14	17	9	5	3	25	14	19	10	20	11	23	12	13	7	11	6	6	3	14	7	25	13	11	6	5	3	18	10	21	11	8	5	0	0	15	9	11	6	8	5	22	12	10	6	20	10	23	12	17	9	9	5	17	9	6	4	12	7	25	14	15	8	17	17	12	7	1	1	18	10	3	2	9	5	12	7	14	8	19	10	19	10	17	9	6	4	21	11	14	7	18	9	20	10	15	8	20	11	19	10	17	9	
526	0.57	0.11	2	2	19	10	20	11	7	4	25	13	17	9	23	12	6	4	17	9	21	11	9	5	18	9	10	5	19	10	9	5	18	10	10	6	21	11	9	5	22	12	10	6	3	2	14	7	21	11	21	11	17	9	17	9	1	1	8	5	10	6	20	11	17	9	24	13	19	10	18	9	11	6	20	11	17	9	21	11	10	6	16	8	10	5	16	8	7	4	21	11	18	10	16	9	9	5	8	5	18	9	9	5	22	12	20	11	25	13	7	4	13	7	20	10	5	3	5	3	15	8	18	10	26	13	16	9	1	1	10	6	21	11	3	2	18	10	22	12	6	4	9	5	4	2	26	13	16	9	20	11	22	11	4	3	12	7	21	12	7	4	23	23	20	11	10	5	15	8	21	11	18	10	16	9	11	6	22	11	8	4	23	12	20	11	17	9	10	5	21	11	15	8	23	12	10	6	0	0	7	4	
527	0.56	0.08	19	11	8	5	16	9	13	7	20	11	16	9	22	12	25	14	21	11	4	3	9	5	6	3	21	11	6	4	16	8	12	7	9	5	18	9	19	10	3	2	12	7	12	7	8	4	4	3	19	10	8	5	14	8	9	5	17	9	12	7	19	10	10	6	18	10	12	6	11	6	20	11	23	12	25	13	9	5	6	4	16	8	8	4	4	2	15	8	26	14	10	6	17	9	21	11	3	2	21	11	16	9	8	5	6	4	18	10	17	9	21	11	14	7	11	6	10	5	12	7	18	10	7	4	23	12	22	12	26	14	16	8	16	9	8	5	17	9	15	8	10	6	17	9	8	4	15	8	22	12	15	8	25	13	15	8	10	6	18	9	12	12	22	12	6	3	19	10	12	6	26	14	19	10	10	6	12	6	7	4	28	14	22	12	0	0	22	11	6	3	11	6	10	5	10	6	5	3	4	3	
528	0.57	0.08	16	9	17	9	20	11	4	3	15	8	26	14	19	10	21	12	21	11	1	1	21	11	8	4	21	11	6	4	17	9	14	8	13	7	10	5	17	9	5	3	20	11	17	9	11	6	11	6	15	8	15	8	3	2	10	6	17	9	3	2	24	13	17	9	5	3	11	6	10	5	17	9	8	5	6	3	17	9	18	10	11	6	3	2	17	9	19	10	8	5	9	5	13	7	19	10	22	12	14	7	13	7	12	7	20	11	4	3	23	12	17	9	7	4	26	13	5	3	24	13	4	3	25	13	19	10	5	3	8	5	14	7	3	2	17	9	11	6	4	3	14	8	6	3	13	7	17	9	14	8	13	7	15	8	11	6	19	10	19	10	16	16	14	8	3	2	12	7	14	7	17	10	18	10	12	7	19	10	20	10	18	9	6	4	9	5	11	6	9	5	3	2	21	11	20	11	22	12	15	8	
529	0.56	0.10	9	5	13	7	1	1	18	10	18	10	13	7	7	4	1	1	9	5	8	5	14	8	6	3	12	6	11	6	24	12	17	9	2	2	11	6	10	5	22	12	6	4	9	5	8	4	7	4	6	4	23	12	20	11	12	7	9	5	20	11	23	12	11	6	12	7	6	3	11	6	17	9	15	8	13	7	17	9	19	10	20	10	3	2	22	11	19	10	17	9	20	11	15	8	6	3	14	8	7	4	20	11	9	5	9	5	11	6	16	9	11	6	16	8	8	4	13	7	19	10	17	9	10	5	17	9	13	7	26	14	18	9	23	13	16	9	7	4	20	11	24	13	22	11	17	9	3	2	11	6	11	6	20	11	9	5	26	14	16	8	20	20	20	11	19	10	15	8	22	11	10	6	17	9	20	11	4	2	21	11	12	6	18	10	26	14	20	10	26	13	9	5	12	6	9	5	28	15	23	13	
530	0.56	0.10	13	7	11	6	16	9	8	5	1	1	15	8	21	11	13	7	15	8	7	4	11	6	23	12	17	9	14	8	19	10	7	4	10	6	7	4	22	11	14	8	14	8	2	2	15	8	19	10	8	5	6	4	15	8	13	7	4	3	6	4	15	8	18	10	10	6	16	8	15	8	6	4	19	10	11	6	12	6	7	4	26	13	16	8	17	9	9	5	24	13	24	13	17	9	15	8	9	5	25	13	21	11	14	8	16	9	25	13	17	9	16	9	18	9	2	1	18	9	14	8	12	7	24	12	13	7	23	12	19	10	13	7	9	5	12	7	18	10	14	8	23	12	14	7	9	5	16	9	8	5	1	1	22	12	9	5	22	12	14	7	11	11	5	3	22	11	23	12	12	6	11	6	24	13	21	11	11	6	8	4	12	6	15	8	19	10	16	8	12	6	19	10	18	9	19	10	16	9	17	9	
531	0.57	0.11	19	11	13	7	1	1	12	7	21	11	20	11	13	7	10	6	6	3	11	6	24	13	18	9	19	10	15	8	20	10	15	8	14	8	5	3	12	6	3	2	9	5	4	3	12	6	18	10	24	13	15	8	22	12	14	8	18	10	24	13	11	6	10	6	11	6	17	9	22	11	1	1	14	8	21	11	21	11	23	12	18	9	21	11	3	2	19	10	18	10	3	2	9	5	14	7	9	5	20	10	20	11	12	7	13	7	25	13	3	2	23	12	23	12	18	9	18	9	5	3	11	6	5	3	19	10	12	7	7	4	6	3	6	4	17	9	15	8	6	4	2	2	24	12	4	2	11	6	16	9	17	9	8	5	21	11	23	13	19	10	18	18	23	12	22	11	20	11	16	8	15	9	21	11	17	9	17	9	28	14	15	8	8	5	20	11	1	1	6	3	19	10	13	7	14	8	11	6	14	8	
532	0.57	0.10	16	9	8	5	19	10	22	12	13	7	21	11	12	7	13	7	7	4	8	5	8	5	3	2	9	5	9	5	9	5	24	13	13	7	24	12	24	12	14	8	14	8	4	3	15	8	20	11	15	8	5	3	5	3	16	9	1	1	9	5	27	14	19	10	6	4	20	10	20	10	3	2	9	5	19	10	3	2	17	9	13	7	15	8	23	12	10	5	19	10	21	11	13	7	11	6	21	12	22	11	9	5	20	11	7	4	10	6	11	6	15	8	25	13	15	8	11	6	4	3	7	4	15	8	17	9	4	3	11	6	8	4	7	4	2	2	9	5	18	10	10	6	17	9	13	7	12	7	23	12	13	7	25	13	8	5	15	8	16	8	21	21	25	13	19	10	14	8	11	6	14	8	23	12	22	12	15	8	19	10	23	12	21	11	21	11	5	3	16	8	14	7	17	9	7	4	18	10	1	1	
533	0.57	0.08	4	3	6	4	15	8	21	11	6	4	22	12	16	9	26	14	10	5	9	5	17	9	3	2	12	6	7	4	23	12	19	10	21	11	24	12	18	9	4	3	13	7	13	7	17	9	22	12	17	9	12	7	10	6	24	13	8	5	19	10	5	3	12	7	24	13	7	4	15	8	11	6	4	3	22	11	10	5	13	7	9	5	4	2	19	10	19	10	7	4	11	6	20	11	16	8	24	13	19	10	4	3	13	7	23	12	16	9	17	9	24	13	22	11	8	4	16	8	9	5	18	10	12	6	9	5	5	3	14	8	12	6	3	2	7	4	20	11	11	6	17	9	7	4	22	11	6	4	22	12	6	3	21	11	12	7	15	8	7	4	27	27	15	8	3	2	13	7	8	4	14	8	24	13	11	6	10	5	18	9	1	1	17	9	16	9	14	7	9	5	13	7	17	9	12	7	8	5	3	2	
534	0.57	0.10	12	7	18	10	22	12	12	7	15	8	12	7	16	9	2	2	23	12	9	5	9	5	10	5	24	12	9	5	5	3	24	13	12	7	11	6	11	6	20	11	21	11	16	9	16	8	20	11	14	8	13	7	12	7	16	9	3	2	12	7	15	8	25	13	15	8	13	7	11	6	11	6	14	8	13	7	9	5	18	10	7	4	28	14	10	5	5	3	14	8	6	4	3	2	24	12	17	9	21	11	12	7	19	11	2	2	21	11	4	3	18	10	11	6	6	3	7	4	12	7	24	13	23	12	24	13	16	9	10	6	11	6	2	2	25	13	19	10	14	8	21	11	9	5	14	7	14	8	23	12	12	6	5	3	11	6	18	10	13	7	2	2	6	4	8	4	19	10	19	10	14	8	13	7	7	4	21	11	12	6	15	8	25	13	19	10	19	10	15	8	16	8	17	9	26	14	21	11	11	6	
535	0.60	0.14	20	11	21	11	15	8	2	2	26	14	17	9	23	12	9	5	17	9	12	7	17	9	8	4	7	4	8	5	4	2	5	3	1	1	16	8	8	4	9	5	16	9	5	3	13	7	1	1	18	10	22	12	7	4	26	14	2	2	13	7	5	3	10	6	12	7	8	4	16	8	13	7	21	11	24	12	6	3	16	9	25	13	14	7	13	7	19	10	27	14	19	10	10	6	11	6	12	7	1	1	18	10	11	6	5	3	23	12	15	8	2	2	1	1	20	10	11	6	14	8	8	5	15	8	15	8	4	3	17	9	13	7	19	11	21	11	4	3	21	11	25	14	21	11	18	9	8	5	9	5	15	8	10	6	6	4	18	10	16	8	9	9	14	8	1	1	13	7	2	1	4	3	22	12	9	5	4	2	5	3	22	11	10	6	4	3	19	10	11	6	18	9	8	4	5	3	7	4	6	4	
536	0.57	0.11	17	10	5	3	7	4	4	3	22	12	5	3	19	10	14	8	13	7	16	9	23	12	11	6	10	5	10	6	17	9	1	1	20	11	24	12	6	3	18	10	13	7	13	7	5	3	19	10	9	5	20	11	7	4	21	11	22	12	11	6	17	9	13	7	13	7	7	4	0	0	17	9	23	12	13	7	3	2	26	14	18	9	10	5	12	6	8	4	1	1	17	9	20	11	18	9	22	12	7	4	15	8	16	9	9	5	14	8	10	6	9	5	14	7	8	4	14	7	8	5	12	7	7	4	18	10	19	10	19	10	23	12	6	4	11	6	23	12	15	8	17	9	27	14	8	4	13	7	8	5	15	8	11	6	16	9	13	7	4	2	17	17	16	9	15	8	12	7	23	12	8	5	8	5	2	2	14	7	13	7	19	10	24	13	13	7	25	13	15	8	21	11	4	2	14	8	17	9	14	8	
537	0.57	0.10	11	6	24	13	18	10	6	4	9	5	8	5	6	4	15	8	12	6	10	6	22	12	15	8	11	6	27	14	15	8	4	3	23	12	27	14	21	11	23	12	16	9	11	6	13	7	9	5	22	12	8	5	9	5	11	6	11	6	24	13	12	7	16	9	9	5	15	8	15	8	20	11	20	11	13	7	17	9	16	9	6	3	7	4	10	5	9	5	9	5	21	11	10	6	26	13	14	8	4	2	15	8	15	9	23	12	9	5	20	11	3	2	16	8	18	9	24	12	1	1	21	11	19	10	22	12	18	10	9	5	2	1	19	11	12	7	18	10	20	11	20	11	10	5	18	9	8	5	6	4	20	10	1	1	16	9	8	5	19	10	18	18	13	7	9	5	26	14	11	6	16	9	21	11	5	3	12	6	18	9	19	10	18	10	10	6	7	4	15	8	1	1	22	11	7	4	17	9	6	4	
538	0.57	0.09	13	7	20	11	6	4	20	11	5	3	25	14	19	10	16	9	9	5	21	11	13	7	15	8	6	3	19	10	28	14	22	12	23	12	9	5	11	6	5	3	22	12	19	10	7	4	15	8	19	10	6	4	21	11	21	11	24	13	21	11	5	3	18	10	5	3	19	10	21	11	8	5	2	2	17	9	12	6	8	5	5	3	11	6	19	10	9	5	18	10	9	5	16	9	18	9	13	7	9	5	6	4	0	0	12	7	15	8	5	3	21	11	19	10	21	11	8	4	20	11	9	5	14	7	9	5	27	14	22	12	18	9	20	11	10	6	13	7	10	6	13	7	11	6	20	10	8	5	6	4	3	2	27	14	9	5	7	4	13	7	23	23	16	9	14	7	21	11	20	10	4	3	24	13	9	5	16	8	9	5	15	8	10	6	18	10	12	6	9	5	7	4	11	6	8	5	12	7	13	7	
539	0.55	0.07	23	13	8	5	10	6	11	6	25	13	3	2	16	9	14	8	15	8	20	11	21	11	20	10	20	10	8	5	8	4	26	14	20	11	18	9	24	12	15	8	20	11	15	8	22	11	16	9	7	4	18	10	16	9	5	3	18	10	12	7	12	7	11	6	23	12	20	10	6	3	13	7	17	9	2	1	6	3	13	7	10	5	19	10	14	7	9	5	20	11	20	11	10	6	13	7	9	5	13	7	12	7	25	14	9	5	15	8	0	0	18	10	21	11	18	9	14	7	13	7	15	8	17	9	11	6	6	4	24	13	17	9	15	9	6	4	14	8	8	5	5	3	22	11	26	13	19	10	22	12	21	11	19	10	5	3	14	8	25	12	22	22	27	14	20	10	20	11	22	11	18	10	18	10	18	10	5	3	8	4	16	8	9	5	25	13	25	13	10	5	12	6	18	9	15	8	19	10	11	6	
540	0.57	0.10	18	10	11	6	21	11	18	10	9	5	16	9	26	14	20	11	17	9	13	7	2	2	4	2	15	8	16	9	16	8	19	10	11	6	18	9	21	11	6	4	19	10	13	7	10	5	19	10	23	12	12	7	20	11	6	4	28	15	12	7	22	12	5	3	22	12	19	10	12	6	11	6	9	5	3	2	20	10	8	5	14	7	10	5	16	8	8	4	3	2	9	5	20	11	16	8	25	14	14	7	17	9	13	7	10	6	20	11	6	4	8	5	6	3	16	8	13	7	16	9	10	6	5	3	1	1	14	8	21	11	18	9	11	6	8	5	10	6	22	12	5	3	11	6	23	12	26	14	23	12	2	1	3	2	23	12	20	11	8	4	5	5	12	7	22	11	18	10	24	12	12	7	13	7	2	2	15	8	16	8	16	8	10	6	7	4	12	6	20	10	4	2	15	8	15	8	27	14	12	7	
541	0.57	0.10	14	8	9	5	13	7	24	13	3	2	21	11	20	11	6	4	16	8	18	10	9	5	5	3	9	5	17	9	7	4	10	6	0	0	19	10	16	8	17	9	23	12	1	1	17	9	12	7	7	4	13	7	11	6	11	6	21	12	22	12	21	11	23	12	11	6	10	5	18	9	25	14	6	4	15	8	12	6	1	1	4	2	4	2	21	11	23	12	12	7	9	5	9	5	22	11	9	5	15	8	16	9	20	11	6	4	4	3	11	6	6	4	12	6	8	4	9	5	9	5	15	8	6	3	13	7	19	10	23	12	26	13	11	6	3	2	12	7	11	6	7	4	6	3	7	4	16	9	20	11	23	12	5	3	21	11	27	15	20	10	6	6	7	4	14	7	16	9	6	3	11	6	17	9	6	4	4	2	6	3	10	5	17	9	22	12	8	4	9	5	15	8	18	9	21	11	3	2	21	12	
542	0.57	0.10	26	14	14	8	14	8	19	10	6	4	19	10	27	14	7	4	12	6	16	9	1	1	11	6	16	8	14	8	11	6	1	1	27	14	15	8	25	12	5	3	13	7	17	9	9	5	21	11	23	12	14	8	14	8	3	2	19	10	5	3	24	13	15	8	2	2	14	7	12	6	11	6	26	14	16	8	6	3	20	11	13	7	19	10	13	7	17	9	22	12	15	8	7	4	19	10	11	6	20	10	10	6	19	11	9	5	17	9	26	14	12	7	11	6	16	8	19	10	7	4	14	8	14	7	9	5	20	11	4	3	13	7	14	8	5	3	10	6	13	7	22	12	17	9	26	13	26	14	17	9	12	6	13	7	12	7	11	6	16	8	22	22	4	3	2	1	22	12	3	2	5	3	18	10	3	2	3	2	6	3	12	6	14	8	5	3	8	4	20	10	3	2	6	3	21	11	23	12	14	8	
543	0.57	0.09	14	8	8	5	15	8	7	4	25	13	4	3	16	9	16	9	9	5	10	6	18	10	14	7	21	11	11	6	8	4	17	9	19	10	3	2	14	7	23	12	19	10	17	9	19	10	19	10	16	9	9	5	20	11	25	13	5	3	4	3	24	13	4	3	2	2	12	6	24	12	21	11	14	8	10	5	15	8	10	6	11	6	9	5	19	10	10	5	10	6	24	13	25	14	13	7	17	9	11	6	18	10	8	5	14	8	13	7	18	10	16	9	15	8	16	8	8	4	11	6	22	12	12	6	8	5	19	10	25	13	5	3	24	13	15	8	7	4	11	6	11	6	22	11	17	9	6	4	9	5	27	14	17	9	26	14	15	8	17	9	16	16	16	9	15	8	14	8	16	8	11	6	23	12	0	0	9	5	5	3	21	11	23	12	5	3	27	14	18	9	3	2	11	6	10	6	7	4	22	12	
544	0.56	0.09	20	11	11	6	20	11	17	9	10	6	18	10	14	8	13	7	22	11	1	1	8	5	7	4	7	4	10	6	22	11	12	7	21	11	13	7	22	11	8	5	14	8	17	9	11	6	9	5	13	7	21	11	9	5	7	4	15	8	10	6	8	5	26	14	12	7	18	9	12	6	21	11	22	12	6	3	15	8	11	6	25	13	4	2	12	6	12	6	7	4	20	11	18	10	18	9	10	6	26	13	8	5	10	6	11	6	22	12	15	8	15	8	10	5	5	3	3	2	18	10	20	11	19	10	22	12	4	3	23	12	19	10	5	3	20	11	14	8	21	11	22	12	17	9	14	7	19	10	1	1	19	10	18	10	23	12	11	6	10	5	9	9	21	11	25	13	7	4	14	7	16	9	17	9	24	13	9	5	6	3	20	10	14	8	8	5	10	5	17	9	4	2	3	2	17	9	16	9	11	6	
545	0.57	0.09	9	5	10	6	13	7	14	8	7	4	18	10	11	6	20	11	21	11	10	6	17	9	14	7	20	10	7	4	10	5	17	9	7	4	3	2	13	7	17	9	8	5	11	6	17	9	20	11	22	12	14	8	17	9	8	5	19	10	11	6	18	10	18	10	17	9	3	2	18	9	22	12	6	4	18	9	15	8	18	10	14	7	5	3	7	4	14	7	7	4	13	7	9	5	11	6	13	7	13	7	24	13	15	9	8	5	11	6	15	8	22	12	16	8	13	7	5	3	11	6	28	15	5	3	22	12	11	6	20	11	18	9	8	5	20	11	9	5	12	7	25	14	4	2	25	13	28	15	16	9	5	3	22	12	21	11	1	1	21	11	17	17	15	8	14	7	6	4	0	0	5	3	12	7	5	3	19	10	21	11	24	12	23	12	3	2	21	11	11	6	14	7	5	3	21	11	23	12	13	7	
546	0.57	0.09	22	12	20	11	11	6	4	3	4	3	12	7	22	12	5	3	12	6	5	3	1	1	12	6	26	13	15	8	20	10	17	9	6	4	15	8	14	7	8	5	10	6	17	9	5	3	11	6	23	12	19	10	12	7	7	4	14	8	16	9	13	7	17	9	11	6	13	7	20	10	13	7	19	10	18	9	22	11	21	11	21	11	5	3	8	4	23	12	14	8	16	9	16	9	12	6	16	9	12	6	15	8	12	7	10	6	11	6	17	9	4	3	4	2	14	7	7	4	7	4	20	11	17	9	17	9	14	8	11	6	18	9	12	7	9	5	13	7	5	3	2	2	10	5	3	2	12	7	21	11	19	10	5	3	19	10	24	13	13	7	13	13	21	11	22	11	16	9	9	5	9	5	9	5	21	11	7	4	5	3	23	12	12	7	5	3	7	4	25	13	11	6	2	1	11	6	24	13	16	9	
547	0.57	0.10	8	5	9	5	20	11	16	9	18	10	28	15	17	9	4	3	11	6	10	6	8	5	9	5	5	3	12	7	5	3	16	9	16	9	6	3	13	7	21	11	16	9	11	6	13	7	23	12	3	2	12	7	11	6	5	3	9	5	16	9	23	12	21	11	16	9	6	3	4	2	2	2	18	10	14	7	13	7	9	5	17	9	18	9	7	4	18	9	2	2	21	11	11	6	20	10	21	12	21	11	15	8	5	3	22	12	20	11	9	5	16	9	13	7	18	9	5	3	14	8	15	8	17	9	26	14	7	4	10	6	8	4	15	9	14	8	23	12	13	7	3	2	18	9	13	7	12	7	5	3	13	7	15	8	20	11	2	2	25	12	16	16	14	8	10	5	10	6	24	12	15	9	12	7	9	5	11	6	10	5	8	4	22	12	11	6	11	6	12	6	5	3	6	3	5	3	25	13	12	7	
548	0.59	0.13	23	13	18	10	16	9	1	1	17	9	7	4	20	11	3	2	19	10	4	3	24	13	19	10	13	7	4	3	3	2	6	4	5	3	10	5	22	11	12	7	11	6	19	10	1	1	15	8	21	11	13	7	17	9	8	5	16	9	15	8	13	7	25	13	19	10	5	3	15	8	10	6	19	10	12	6	13	7	14	8	7	4	19	10	17	9	19	10	22	12	14	8	17	9	22	11	3	2	23	12	14	8	19	11	4	3	12	7	22	12	16	9	0	0	19	10	1	1	11	6	5	3	10	5	20	11	19	10	7	4	27	13	17	10	17	9	15	8	22	12	8	5	16	8	1	1	11	6	21	11	18	9	7	4	15	8	7	4	20	10	5	5	22	12	1	1	8	5	1	1	9	5	16	9	17	9	15	8	5	3	8	4	12	7	12	7	5	3	11	6	24	12	14	7	22	12	17	9	7	4	
549	0.57	0.09	9	5	14	8	5	3	16	9	9	5	25	14	18	10	23	13	14	7	3	2	18	10	27	14	5	3	11	6	17	9	11	6	8	5	9	5	19	10	23	12	14	8	15	8	16	8	7	4	14	8	17	9	21	11	15	8	11	6	22	12	24	13	9	5	4	3	11	6	14	7	17	9	19	10	24	12	1	1	22	12	6	3	4	2	16	8	11	6	16	9	19	10	8	5	7	4	25	14	12	6	15	8	25	14	13	7	19	10	12	7	6	4	9	5	18	9	3	2	8	5	18	10	8	4	24	13	11	6	3	2	25	12	14	8	0	0	4	3	3	2	22	12	4	2	25	13	15	8	15	8	20	10	7	4	9	5	14	8	18	9	22	22	4	3	25	13	20	11	3	2	14	8	13	7	21	11	3	2	10	5	18	9	10	6	5	3	8	4	8	4	20	10	10	5	12	7	19	10	19	10	
550	0.58	0.11	15	9	2	2	2	2	4	3	22	12	8	5	6	4	15	8	7	4	19	10	22	12	9	5	8	4	9	5	21	11	12	7	4	3	26	13	10	5	20	11	5	3	17	9	7	4	10	6	16	9	20	11	20	11	6	4	13	7	25	13	17	9	24	13	3	2	5	3	19	10	13	7	25	13	17	9	6	3	19	10	13	7	16	8	26	13	11	6	16	9	21	11	26	14	28	14	20	11	20	10	8	5	21	12	6	4	12	7	14	8	7	4	9	5	23	12	10	5	11	6	19	10	11	6	23	12	4	3	18	10	12	6	7	4	25	13	21	11	16	9	4	3	16	8	5	3	13	7	24	13	14	7	20	11	2	2	15	8	20	10	17	17	14	8	9	5	1	1	14	7	4	3	6	4	14	8	18	9	11	6	2	1	9	5	3	2	18	9	22	11	20	10	7	4	23	12	6	4	16	9	
551	0.56	0.08	27	15	22	12	6	4	25	13	17	9	5	3	21	11	6	4	24	12	9	5	5	3	2	1	26	13	13	7	20	10	11	6	19	10	17	9	19	10	10	6	15	8	25	13	22	11	19	10	24	13	13	7	25	13	20	11	6	4	19	10	5	3	2	2	9	5	19	10	13	7	19	10	6	4	23	12	13	7	16	9	19	10	27	14	4	2	23	12	17	9	20	11	19	10	8	4	8	5	29	15	12	7	24	13	13	7	13	7	10	6	4	3	10	5	15	8	24	12	18	10	14	8	6	3	15	8	10	6	3	2	21	11	21	12	18	10	23	12	15	8	18	10	19	10	20	10	21	11	11	6	11	6	10	6	17	9	10	6	21	11	9	9	13	7	7	4	8	5	9	5	9	5	27	15	16	9	8	4	12	6	12	6	24	13	17	9	20	10	18	9	2	1	27	14	22	12	12	7	4	3	
552	0.56	0.08	13	7	7	4	20	11	19	10	11	6	17	9	14	8	11	6	26	13	10	6	23	12	17	9	9	5	19	10	13	7	16	9	9	5	11	6	24	12	22	12	6	4	24	13	17	9	24	13	20	11	17	9	12	7	8	5	14	8	22	12	20	11	7	4	20	11	12	6	18	9	10	6	11	6	21	11	22	11	9	5	25	13	17	9	6	3	18	9	9	5	12	7	11	6	7	4	12	7	23	12	27	14	26	14	2	2	10	6	9	5	7	4	11	6	26	13	13	7	9	5	22	12	6	3	6	4	21	11	8	5	7	4	7	4	18	10	17	9	14	8	11	6	21	11	18	9	9	5	18	10	22	11	9	5	21	11	15	8	4	2	8	8	24	13	25	13	23	12	28	14	7	4	9	5	4	3	5	3	4	2	10	5	21	11	11	6	15	8	12	6	8	4	15	8	4	3	13	7	20	11	
553	0.56	0.07	9	5	5	3	14	8	9	5	21	11	21	11	16	9	24	13	11	6	17	9	15	8	9	5	26	13	25	13	3	2	19	10	3	2	27	14	11	6	6	4	22	12	12	7	5	3	17	9	13	7	19	10	20	11	9	5	28	15	24	13	29	15	11	6	20	11	25	13	1	1	13	7	8	5	10	5	9	5	23	12	22	11	13	7	18	9	17	9	7	4	9	5	15	8	9	5	25	14	8	4	12	7	16	9	15	8	22	12	9	5	16	9	9	5	15	8	8	4	19	10	13	7	19	10	20	11	14	8	17	9	29	14	23	13	16	9	21	11	20	11	26	14	12	6	14	7	16	9	13	7	8	4	6	4	16	9	14	8	14	7	19	19	20	11	12	6	19	10	15	8	10	6	18	10	17	9	21	11	21	11	25	12	16	9	9	5	5	3	7	4	10	5	15	8	14	8	7	4	7	4	
