t	u_avg	u_sdev	d-g0n0	g0n0	d-g0n1	g0n1	d-g0n3	g0n3	d-g0n5	g0n5	d-g0n6	g0n6	d-g0n7	g0n7	d-g0n8	g0n8	d-g0n9	g0n9	d-g0n10	g0n10	d-g0n11	g0n11	d-g0n12	g0n12	d-g0n13	g0n13	d-g0n16	g0n16	d-g0n17	g0n17	d-g0n18	g0n18	d-g1n0	g1n0	d-g1n4	g1n4	d-g1n5	g1n5	d-g1n8	g1n8	d-g1n9	g1n9	d-g1n10	g1n10	d-g1n11	g1n11	d-g1n12	g1n12	d-g1n16	g1n16	d-g1n17	g1n17	d-g1n18	g1n18	d-g2n1	g2n1	d-g2n3	g2n3	d-g2n6	g2n6	d-g2n8	g2n8	d-g2n9	g2n9	d-g2n10	g2n10	d-g2n11	g2n11	d-g2n12	g2n12	d-g2n13	g2n13	d-g2n14	g2n14	d-g2n15	g2n15	d-g2n17	g2n17	d-g2n19	g2n19	d-g3n1	g3n1	d-g3n2	g3n2	d-g3n3	g3n3	d-g3n5	g3n5	d-g3n6	g3n6	d-g3n7	g3n7	d-g3n11	g3n11	d-g3n13	g3n13	d-g3n14	g3n14	d-g3n15	g3n15	d-g3n19	g3n19	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n3	g4n3	d-g4n4	g4n4	d-g4n7	g4n7	d-g4n8	g4n8	d-g4n9	g4n9	d-g4n10	g4n10	d-g4n11	g4n11	d-g4n12	g4n12	d-g4n14	g4n14	d-g4n15	g4n15	d-g4n17	g4n17	d-g4n18	g4n18	d-g4n19	g4n19	d-g5n0	g5n0	d-g5n2	g5n2	d-g5n4	g5n4	d-g5n5	g5n5	d-g5n7	g5n7	d-g5n8	g5n8	d-g5n10	g5n10	d-g5n14	g5n14	d-g5n15	g5n15	d-g5n16	g5n16	d-g5n18	g5n18	d-g6n1	g6n1	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n4	g6n4	d-g6n5	g6n5	d-g6n6	g6n6	d-g6n9	g6n9	d-g6n11	g6n11	d-g6n12	g6n12	d-g6n13	g6n13	d-g6n14	g6n14	d-g6n16	g6n16	d-g6n17	g6n17	d-g6n19	g6n19	d-g7n0	g7n0	d-g7n1	g7n1	d-g7n2	g7n2	d-g7n3	g7n3	d-g7n7	g7n7	d-g7n8	g7n8	d-g7n13	g7n13	d-g7n16	g7n16	d-g7n17	g7n17	d-g7n18	g7n18	d-g7n19	g7n19	d-g8n0	g8n0	d-g8n2	g8n2	d-g8n4	g8n4	d-g8n5	g8n5	d-g8n6	g8n6	d-g8n9	g8n9	d-g8n15	g8n15	d-g8n19	g8n19	d-g9n2	g9n2	d-g9n4	g9n4	d-g9n6	g9n6	d-g9n7	g9n7	d-g9n10	g9n10	d-g9n12	g9n12	d-g9n13	g9n13	d-g9n14	g9n14	d-g9n15	g9n15	d-g9n16	g9n16	d-g9n18	g9n18	
430	0.94	0.10	8	7	3	3	4	3	3	3	7	5	8	8	5	5	5	5	1	1	0	0	4	4	4	3	5	5	2	2	2	2	5	4	8	8	5	4	3	3	7	7	6	6	6	6	1	1	7	7	5	4	6	5	2	2	2	2	8	7	3	3	3	3	7	7	0	0	1	1	5	5	5	5	7	6	1	1	0	0	3	3	4	4	2	2	6	6	5	5	7	7	1	1	2	2	8	8	8	8	6	6	2	2	0	0	4	3	5	5	5	5	2	2	1	1	0	0	2	2	7	7	5	4	0	0	4	4	4	4	6	6	2	2	7	6	8	7	8	8	8	8	1	1	4	4	8	8	7	6	5	5	4	3	0	0	3	3	1	1	6	5	2	2	7	6	8	7	8	7	0	0	8	7	6	6	7	6	6	5	6	6	3	3	1	1	5	5	6	6	5	5	3	3	6	6	3	3	5	5	3	3	8	8	6	6	4	4	2	2	2	2	0	0	4	4	3	3	7	7	26	15	36	30	24	14	39	28	32	29	26	19	35	27	40	33	37	23	26	19	41	36	
431	0.92	0.13	5	4	3	3	4	3	1	1	2	2	3	3	4	4	5	4	6	5	5	5	3	3	1	1	0	0	5	3	6	4	8	6	1	1	1	1	4	4	3	3	4	4	1	1	8	7	4	3	4	3	3	3	8	7	6	5	7	6	2	2	3	3	5	5	8	5	4	4	7	7	1	1	3	3	5	5	1	1	0	0	2	2	4	3	6	6	2	2	1	1	6	6	2	2	5	5	1	1	1	1	3	3	8	6	3	3	8	8	5	5	5	5	8	7	4	4	5	4	6	6	0	0	1	1	0	0	1	1	6	6	8	8	4	4	2	2	8	6	7	6	3	3	8	8	8	6	1	1	7	7	7	6	0	0	7	6	1	1	0	0	2	2	4	4	5	3	3	2	0	0	1	1	0	0	3	3	7	6	7	6	1	1	1	1	8	7	3	3	7	6	3	3	8	7	2	2	5	5	5	5	7	7	6	6	7	7	3	3	3	3	5	5	6	6	3	3	8	8	36	21	42	26	24	14	28	21	38	34	37	28	39	30	38	23	40	24	38	27	41	31	
432	0.90	0.13	6	5	4	4	8	6	3	3	7	5	7	6	3	3	0	0	8	7	7	6	5	5	6	4	4	3	6	4	2	2	3	3	5	4	4	4	3	3	5	4	6	6	4	4	4	4	2	2	7	5	7	6	5	3	6	5	1	1	3	3	3	3	1	1	4	3	1	1	6	5	4	4	7	6	2	2	1	1	8	6	1	1	8	6	6	6	7	7	2	2	0	0	8	7	6	6	1	1	8	7	6	5	1	1	7	6	6	4	7	7	4	4	4	3	0	0	8	6	2	2	1	1	2	2	3	3	1	1	2	2	4	3	6	5	6	5	5	4	8	6	0	0	5	4	5	4	3	3	6	5	7	6	6	5	8	7	4	4	3	3	3	3	1	1	2	2	0	0	2	2	1	1	6	6	2	2	2	2	1	1	2	2	5	5	8	6	0	0	0	0	2	2	2	2	4	4	5	5	8	7	5	5	8	8	1	1	6	6	7	7	7	7	4	4	5	5	0	0	36	21	28	18	27	16	23	17	37	28	22	17	36	18	35	22	33	20	36	26	36	27	
433	0.90	0.14	1	1	2	2	2	2	1	1	6	5	8	6	6	6	1	1	6	4	6	4	4	4	2	2	5	4	7	4	4	3	0	0	1	1	5	4	8	8	4	4	3	3	3	3	4	4	2	2	7	5	4	3	1	1	7	6	8	5	2	2	1	1	6	6	0	0	8	7	8	6	3	3	4	3	1	1	1	1	7	6	7	7	0	0	4	4	3	3	7	7	6	6	4	3	0	0	1	1	3	3	8	5	1	1	0	0	8	5	8	6	8	8	7	6	8	7	3	3	6	5	8	5	8	7	0	0	0	0	1	1	5	4	2	2	6	5	3	3	2	2	8	8	0	0	6	5	6	5	5	4	1	1	3	3	2	2	2	2	4	4	6	6	3	3	4	3	2	2	4	4	5	4	4	4	1	1	8	7	1	1	2	2	6	6	6	5	4	4	8	7	7	7	8	6	7	7	6	6	7	7	8	8	4	4	2	2	0	0	3	3	3	3	1	1	2	2	5	5	28	16	36	23	41	24	29	21	43	33	36	27	39	20	43	26	27	17	36	26	37	28	
434	0.89	0.13	8	6	0	0	4	3	7	6	8	6	1	1	5	4	5	4	6	4	2	2	5	5	7	5	2	2	8	5	5	4	0	0	5	4	0	0	4	4	2	2	4	4	8	7	5	4	2	2	8	6	1	1	0	0	3	3	2	2	1	1	3	3	0	0	5	4	2	2	7	6	1	1	4	3	2	2	0	0	0	0	8	7	0	0	5	5	0	0	0	0	0	0	2	2	8	7	4	4	4	3	6	4	8	6	5	4	5	4	6	5	7	6	6	5	3	3	7	6	3	3	2	2	5	4	6	6	8	7	6	5	1	1	1	1	5	4	6	5	2	2	2	2	4	4	4	3	0	0	4	3	4	3	0	0	1	1	2	2	3	3	6	5	7	6	2	2	8	5	7	6	5	4	1	1	3	3	5	4	5	4	0	0	7	7	1	1	5	5	7	6	7	7	1	1	7	6	6	6	4	3	1	1	3	3	8	7	1	1	2	2	7	7	5	5	1	1	3	3	34	20	35	22	32	19	28	21	27	21	26	19	35	18	39	24	29	18	28	20	32	24	
435	0.87	0.14	3	3	7	6	5	4	3	2	2	2	1	1	8	7	6	5	5	3	6	4	0	0	0	0	6	5	7	4	1	1	3	3	2	2	2	2	6	6	0	0	7	6	6	6	8	7	7	6	7	5	8	5	8	5	5	4	6	4	8	7	6	5	0	0	3	2	5	4	1	1	4	4	1	1	7	5	8	8	2	2	7	7	6	5	3	3	2	2	7	7	8	7	6	5	8	7	1	1	1	1	0	0	0	0	7	6	5	4	5	4	5	4	0	0	7	6	7	6	1	1	6	4	7	6	4	3	3	2	7	6	7	5	1	1	8	7	6	5	6	5	4	4	6	5	4	3	2	2	2	2	2	2	7	6	5	4	5	5	5	5	0	0	5	4	3	2	4	3	2	2	1	1	7	7	8	7	6	4	4	3	1	1	6	6	5	4	8	7	0	0	4	4	4	3	4	3	1	1	0	0	7	6	1	1	0	0	7	7	5	5	0	0	5	5	6	6	7	7	34	20	41	26	24	14	39	28	30	23	39	29	44	22	38	23	37	23	39	28	24	18	
436	0.87	0.14	2	2	7	6	6	5	2	2	1	1	4	3	0	0	2	2	5	3	5	4	0	0	1	1	7	6	3	2	8	5	1	1	6	5	1	1	7	7	5	4	2	2	4	3	2	2	3	3	4	3	0	0	6	4	5	4	4	3	0	0	4	3	0	0	3	2	5	4	4	3	5	5	2	2	8	5	8	6	0	0	8	7	0	0	6	6	6	5	0	0	6	6	6	5	8	7	4	4	2	2	2	2	2	2	3	3	6	4	7	6	7	6	7	6	7	6	8	6	2	2	8	5	0	0	0	0	0	0	0	0	2	2	5	4	2	2	8	6	5	4	5	5	3	3	7	6	5	4	3	3	2	2	6	4	4	4	7	7	6	4	2	2	4	3	7	4	7	5	2	2	1	1	6	5	8	5	5	4	3	3	6	6	8	7	4	3	0	0	4	4	6	5	6	5	3	3	0	0	6	5	5	4	1	1	8	7	8	8	7	7	3	3	1	1	4	4	4	4	32	19	39	25	45	27	33	24	31	24	33	25	37	19	23	14	33	20	37	27	36	27	
437	0.85	0.14	7	5	1	1	1	1	2	2	4	3	2	2	1	1	6	5	4	3	7	5	5	5	0	0	5	4	7	4	3	2	6	5	2	2	3	3	5	5	5	4	8	7	1	1	8	7	5	4	7	5	1	1	2	2	5	4	1	1	1	1	6	4	2	2	0	0	5	4	7	6	3	3	6	5	8	5	2	2	7	6	4	3	3	3	3	3	5	4	8	6	8	6	5	4	8	6	2	2	2	2	8	5	0	0	7	6	5	4	5	4	4	4	1	1	8	7	3	3	4	3	8	5	0	0	1	1	3	2	8	6	6	5	5	4	3	3	2	2	7	6	2	2	7	6	8	6	5	4	6	5	6	5	4	3	6	5	1	1	1	1	6	5	5	4	3	2	1	1	8	5	7	6	8	6	3	2	4	3	8	6	7	5	3	3	8	6	8	7	1	1	8	7	0	0	7	6	3	3	2	2	4	3	8	8	2	2	5	5	6	6	1	1	0	0	4	4	5	5	33	19	28	18	34	20	27	20	42	32	22	17	32	16	41	25	36	22	40	29	30	23	
438	0.87	0.14	4	3	2	2	3	3	3	2	3	3	3	3	6	5	6	5	6	4	4	3	4	4	6	4	8	6	8	5	3	2	6	5	6	5	4	4	0	0	1	1	4	4	3	3	8	7	4	3	8	6	1	1	0	0	2	2	5	3	5	3	2	2	5	5	5	4	5	4	6	5	6	6	0	0	8	5	2	2	1	1	2	2	0	0	3	3	3	3	7	6	1	1	3	3	4	3	3	3	8	6	5	4	2	2	4	3	3	2	5	4	8	7	3	3	2	2	4	3	5	4	2	2	8	6	4	3	2	2	2	2	0	0	4	4	8	7	8	6	0	0	2	2	1	1	7	6	7	6	0	0	1	1	8	5	5	4	6	5	1	1	8	6	8	6	2	2	4	3	5	4	0	0	4	3	0	0	0	0	2	2	3	3	3	3	1	1	8	7	8	7	1	1	2	2	6	5	6	5	8	6	6	5	8	8	1	1	0	0	4	4	8	7	7	7	7	7	1	1	22	13	35	22	43	25	31	23	23	18	38	28	37	19	36	22	38	23	31	22	35	26	
439	0.86	0.14	0	0	7	6	0	0	5	3	0	0	6	5	2	2	2	2	5	3	4	3	5	5	2	2	1	1	3	2	4	3	1	1	4	4	5	4	6	6	6	5	2	2	7	6	7	6	0	0	0	0	8	5	6	4	0	0	1	1	0	0	3	2	0	0	3	2	3	3	4	3	8	7	3	3	2	2	4	3	8	6	0	0	4	3	2	2	4	3	1	1	6	5	7	6	5	4	0	0	2	2	3	2	2	2	4	3	0	0	5	4	1	1	7	6	7	6	0	0	8	6	3	2	0	0	8	6	2	2	3	3	0	0	5	4	7	6	3	3	7	6	1	1	1	1	1	1	7	6	4	3	2	2	8	5	7	6	5	4	0	0	8	6	8	6	5	3	0	0	5	4	3	3	3	3	3	2	6	4	4	3	2	2	4	3	7	6	4	3	8	5	4	4	8	6	6	5	6	5	8	6	6	5	2	2	0	0	2	2	8	7	6	6	5	5	7	7	8	8	25	15	35	22	28	17	39	28	37	28	43	32	25	13	27	17	29	18	39	28	40	30	
440	0.87	0.14	6	5	6	5	1	1	3	2	6	5	8	6	3	3	2	2	1	1	1	1	8	7	0	0	7	6	2	2	2	2	2	2	8	7	8	7	5	3	3	3	2	2	5	4	4	4	3	3	3	3	7	5	7	4	3	3	4	3	6	4	4	3	1	1	8	5	4	4	2	2	7	7	0	0	1	1	4	3	1	1	4	3	7	6	5	5	3	3	4	3	6	5	0	0	7	6	1	1	4	3	8	5	1	1	4	3	2	2	1	1	4	4	8	6	0	0	7	6	2	2	7	5	6	5	8	6	2	2	5	4	3	3	0	0	8	7	6	5	7	6	2	2	7	6	1	1	4	3	7	6	5	4	5	3	0	0	6	5	3	2	0	0	5	4	0	0	4	3	0	0	5	4	6	5	5	3	3	2	1	1	8	6	0	0	5	4	3	3	8	5	3	3	2	2	3	3	0	0	3	3	3	3	0	0	1	1	2	2	3	3	1	1	5	5	2	2	8	8	33	19	38	24	44	26	46	33	28	22	31	23	31	16	34	21	40	24	35	25	24	18	
441	0.85	0.14	8	6	2	2	4	3	4	3	2	2	8	6	5	4	0	0	2	2	8	5	8	5	1	1	4	3	1	1	7	5	5	4	0	0	0	0	5	3	6	5	3	3	0	0	3	3	8	6	1	1	3	2	7	4	0	0	2	2	3	2	6	4	4	4	7	5	3	3	4	3	7	6	7	6	2	2	7	6	7	6	4	3	4	3	4	4	7	6	3	3	5	4	5	4	7	6	0	0	6	5	5	4	8	6	3	3	5	4	5	4	3	3	3	3	3	3	8	6	6	5	2	2	6	5	2	2	3	2	2	2	0	0	4	4	0	0	2	2	6	5	1	1	4	4	4	3	6	5	7	6	7	6	3	2	7	4	6	5	3	2	4	3	5	4	1	1	2	2	3	2	4	3	2	2	3	2	1	1	5	4	4	3	1	1	5	4	2	2	2	2	6	5	6	5	5	4	5	4	2	2	6	5	5	5	5	5	8	8	4	4	0	0	8	8	8	8	6	6	35	20	30	19	38	23	32	23	30	23	27	20	23	12	38	23	28	17	32	23	34	26	
442	0.87	0.15	2	2	4	4	8	6	5	3	8	6	8	6	0	0	0	0	1	1	7	5	2	2	0	0	1	1	0	0	5	4	4	3	3	3	3	3	1	1	1	1	0	0	5	4	0	0	5	5	8	6	5	4	6	4	1	1	8	5	3	2	8	5	5	5	6	4	7	6	8	6	5	4	3	3	8	5	0	0	7	6	2	2	7	6	7	7	2	2	7	6	1	1	5	4	5	4	5	5	4	3	2	2	3	3	3	3	1	1	6	5	0	0	6	5	8	7	8	6	7	6	8	5	5	4	2	2	2	2	1	1	8	6	2	2	3	3	2	2	1	1	7	7	4	4	2	2	1	1	1	1	6	5	6	4	8	5	4	3	5	4	0	0	0	0	4	3	8	5	2	2	3	3	2	2	8	5	8	5	3	3	7	5	0	0	3	3	5	4	7	5	7	6	8	6	1	1	0	0	8	6	8	6	8	8	5	5	7	7	0	0	5	5	7	7	2	2	3	3	28	16	35	22	26	16	32	23	41	31	40	30	40	20	33	20	40	24	29	25	42	32	
443	0.87	0.14	4	3	4	4	1	1	7	4	3	3	1	1	4	4	5	4	1	1	4	3	2	2	0	0	3	3	6	4	6	4	0	0	7	6	8	7	3	2	2	2	8	7	8	6	3	3	2	2	6	5	4	3	5	3	5	4	4	3	6	4	2	2	2	2	4	3	0	0	6	5	1	1	7	6	1	1	3	3	5	4	6	5	0	0	2	2	8	6	7	6	1	1	7	6	4	3	8	7	7	6	4	3	1	1	8	6	3	2	7	6	4	4	6	5	7	6	0	0	6	5	1	1	3	3	1	1	1	1	6	5	7	5	2	2	4	4	7	6	8	6	5	5	3	3	7	6	8	6	2	2	3	3	7	4	0	0	2	2	3	2	2	2	4	3	4	3	5	4	7	5	7	6	1	1	2	2	6	4	5	4	3	3	3	3	7	6	0	0	7	5	3	3	3	3	8	7	7	5	3	3	4	3	4	4	3	3	6	6	6	6	8	7	0	0	1	1	7	7	33	19	30	19	26	16	34	25	37	28	25	19	35	18	23	14	39	24	26	23	23	18	
444	0.85	0.14	4	3	8	7	4	3	1	1	1	1	0	0	1	1	1	1	3	2	0	0	8	5	0	0	2	2	4	3	7	5	0	0	0	0	2	2	1	1	1	1	8	7	4	3	3	3	1	1	5	4	3	2	5	3	6	5	1	1	3	2	8	5	7	6	4	3	6	4	8	6	1	1	1	1	3	2	2	2	6	5	4	3	4	3	4	3	1	1	0	0	6	5	0	0	1	1	6	5	4	3	7	5	8	6	7	6	1	1	7	6	3	3	4	3	3	3	6	5	6	5	8	5	6	5	1	1	6	4	1	1	7	5	3	3	4	4	7	6	4	3	8	8	1	1	1	1	3	3	0	0	4	3	8	5	6	4	1	1	1	1	2	2	5	4	4	3	3	2	2	2	4	3	7	6	1	1	6	4	4	3	1	1	0	0	3	3	8	6	5	4	4	4	8	6	3	3	7	5	5	4	5	4	1	1	8	7	5	5	8	7	0	0	1	1	8	8	0	0	34	20	31	20	43	25	36	26	26	20	31	23	38	19	26	16	30	18	37	32	38	29	
445	0.86	0.15	0	0	1	1	5	4	1	1	0	0	4	3	7	6	0	0	5	3	4	3	6	4	4	3	1	1	8	5	1	1	0	0	0	0	0	0	3	2	6	5	3	3	4	3	7	6	5	5	1	1	1	1	3	2	4	3	6	4	1	1	7	5	4	4	6	4	5	3	1	1	7	6	3	3	3	2	2	2	4	3	4	3	7	6	5	4	2	2	8	6	0	0	5	4	0	0	1	1	8	6	6	4	3	3	8	6	7	5	6	5	7	6	7	6	8	7	3	3	0	0	8	5	1	1	1	1	8	5	1	1	7	5	6	5	4	4	7	6	4	3	1	1	4	4	1	1	0	0	0	0	3	3	0	0	6	4	1	1	6	4	4	3	0	0	0	0	5	4	0	0	1	1	6	5	6	4	5	4	2	2	0	0	7	6	0	0	2	2	3	2	6	5	8	6	2	2	6	5	6	5	4	3	3	3	2	2	2	2	2	2	1	1	8	8	3	3	0	0	27	16	28	18	39	23	34	25	40	31	40	30	27	14	23	14	26	16	42	30	42	32	
446	0.89	0.13	5	4	2	2	3	3	1	1	7	5	0	0	2	2	0	0	7	5	2	2	4	3	5	3	7	7	3	2	2	2	1	1	5	5	3	3	6	4	6	6	8	7	6	5	0	0	6	6	2	2	3	2	1	1	3	2	5	3	4	3	1	1	8	7	6	4	0	0	5	4	4	3	8	6	5	4	5	4	5	4	7	6	3	3	4	4	3	3	7	6	0	0	6	5	1	1	5	4	8	6	0	0	1	1	1	1	3	3	1	1	6	5	3	3	4	4	0	0	7	6	2	2	8	6	4	3	1	1	2	2	4	4	7	6	0	0	1	1	0	0	3	3	3	3	8	6	2	2	3	3	2	2	0	0	4	4	7	6	3	3	8	7	0	0	5	4	0	0	5	4	0	0	6	5	1	1	2	2	6	5	8	6	5	4	8	6	7	5	3	2	4	4	6	5	0	0	2	2	2	2	5	4	8	8	5	5	8	8	3	3	1	1	7	7	8	8	3	3	46	27	28	23	30	18	31	23	23	18	29	22	26	13	22	14	27	17	39	34	32	24	
447	0.91	0.12	0	0	6	5	8	6	0	0	4	3	3	3	1	1	1	1	3	3	1	1	7	6	8	5	2	2	8	7	5	5	6	6	0	0	2	2	7	6	5	5	0	0	5	4	2	2	0	0	2	2	1	1	2	2	5	3	6	4	8	7	5	5	5	5	8	5	3	3	4	3	7	6	1	1	5	5	3	3	2	2	5	4	2	2	7	7	2	2	1	1	3	3	2	2	6	5	8	6	5	4	4	4	7	6	6	5	1	1	4	3	8	8	4	4	8	8	7	6	4	4	5	4	5	4	8	7	3	3	3	3	8	8	0	0	7	7	1	1	8	6	6	6	3	3	0	0	7	6	2	2	3	3	1	1	6	5	7	6	3	3	8	6	2	2	7	7	5	4	6	5	2	2	0	0	1	1	3	3	2	2	4	4	6	5	8	6	8	6	5	4	6	6	6	5	3	3	6	6	8	7	1	1	3	3	1	1	6	6	8	8	1	1	1	1	1	1	4	4	32	19	32	29	31	19	33	24	36	32	33	29	35	18	40	25	42	26	35	33	29	26	
448	0.89	0.13	7	6	8	7	5	4	6	5	8	6	2	2	6	6	1	1	4	4	1	1	6	4	5	3	7	7	0	0	6	4	2	2	3	3	3	3	6	5	0	0	0	0	3	3	7	7	6	6	4	4	5	5	1	1	4	3	1	1	5	3	8	8	3	3	1	1	3	3	1	1	2	2	4	3	1	1	8	6	6	5	1	1	8	6	4	4	3	3	4	3	2	2	4	3	6	5	5	4	8	6	7	7	8	6	6	5	0	0	5	4	8	7	7	7	3	3	2	2	4	4	2	2	3	3	1	1	6	5	0	0	5	5	5	4	5	4	7	7	8	6	3	3	2	2	8	6	1	1	1	1	1	1	1	1	5	4	3	3	2	2	1	1	0	0	0	0	4	3	4	3	3	3	6	5	6	6	5	5	1	1	8	7	6	5	6	5	7	5	3	2	0	0	7	6	5	5	7	5	4	3	4	3	2	2	2	2	1	1	7	7	8	7	2	2	0	0	0	0	35	20	36	33	31	19	33	24	27	21	39	29	23	12	33	20	26	16	31	22	33	29	
449	0.88	0.14	6	6	3	2	0	0	6	5	3	3	3	3	0	0	6	6	3	3	6	4	1	1	6	4	6	5	5	3	6	4	4	4	7	7	4	4	0	0	3	3	5	5	0	0	6	5	6	6	7	6	1	1	6	4	3	2	6	4	7	5	8	8	4	4	4	3	5	4	0	0	7	6	3	3	5	4	1	1	7	6	5	4	8	6	4	4	0	0	6	5	1	1	8	6	5	4	2	2	6	5	7	5	2	2	2	2	8	8	8	6	4	4	3	3	4	4	1	1	3	3	6	4	5	4	6	5	2	2	1	1	5	5	8	7	7	7	0	0	5	4	0	0	2	2	6	5	7	6	4	4	5	5	5	3	3	3	1	1	4	4	7	6	4	3	5	3	1	1	0	0	3	3	2	2	2	2	1	1	3	3	1	1	4	3	3	3	8	6	5	4	7	6	5	4	1	1	8	6	8	6	8	6	8	8	1	1	8	8	7	7	7	7	0	0	2	2	7	7	28	16	44	42	39	23	28	21	38	29	43	32	32	16	45	28	45	27	27	19	30	23	
450	0.86	0.14	2	2	5	3	8	6	7	4	8	6	5	4	2	2	7	6	5	4	0	0	8	5	3	2	8	6	1	1	5	4	8	8	1	1	8	8	2	2	5	5	8	8	4	3	8	7	3	3	6	6	0	0	4	3	7	4	1	1	5	3	6	4	5	5	0	0	3	3	2	2	0	0	6	5	7	5	1	1	7	6	6	5	5	4	0	0	8	6	8	6	6	5	1	1	7	6	4	3	6	5	5	4	2	2	1	1	8	5	5	4	4	4	5	5	0	0	3	3	7	7	1	1	5	4	5	4	6	5	1	1	0	0	4	3	8	7	8	7	0	0	3	3	1	1	8	6	0	0	0	0	1	1	5	3	0	0	4	3	8	8	6	5	2	2	2	2	4	3	5	4	5	4	7	6	7	7	0	0	7	6	5	4	5	4	4	3	4	3	6	4	0	0	8	6	0	0	8	6	7	6	5	4	6	6	4	4	5	5	6	6	7	7	8	8	2	2	6	6	25	15	37	23	41	24	34	25	32	25	27	20	34	17	28	17	26	16	31	22	43	32	
451	0.87	0.14	7	5	0	0	8	6	0	0	0	0	2	2	2	2	8	6	4	4	0	0	3	2	6	4	7	6	3	2	5	4	1	1	1	1	4	3	7	6	6	6	6	5	6	5	4	4	7	7	0	0	6	5	3	2	1	1	2	2	3	2	7	5	8	8	1	1	3	3	5	4	6	5	7	6	6	4	1	1	8	6	5	4	1	1	1	1	3	3	4	3	2	2	8	6	3	3	1	1	5	4	2	2	4	3	6	5	5	4	1	1	6	5	3	3	4	4	8	6	3	3	1	1	2	2	6	5	8	5	4	3	8	8	4	3	3	3	0	0	5	4	7	7	6	6	6	5	3	3	3	3	6	6	3	2	5	4	3	3	4	3	1	1	8	6	8	5	5	4	2	2	1	1	8	6	0	0	5	5	7	6	2	2	8	6	8	6	2	2	7	5	8	7	7	6	4	4	7	5	5	4	1	1	1	1	1	1	3	3	6	6	7	7	5	5	4	3	0	0	29	17	36	23	23	14	28	21	27	21	25	19	40	20	29	18	24	15	28	20	34	26	
452	0.86	0.14	3	3	5	3	2	2	4	3	6	5	0	0	6	5	1	1	7	6	7	5	0	0	4	3	6	5	1	1	3	2	0	0	0	0	7	4	4	4	3	3	5	4	6	5	6	5	3	3	5	5	5	5	6	4	6	4	7	5	8	5	8	5	3	3	3	2	5	4	0	0	2	2	0	0	0	0	1	1	4	3	2	2	4	3	7	7	6	5	2	2	8	6	1	1	2	2	0	0	8	6	4	3	3	3	5	4	5	4	7	6	7	6	5	4	3	3	2	2	2	2	0	0	3	3	2	2	0	0	2	2	4	3	5	3	1	1	1	1	6	5	2	2	2	2	6	5	8	6	6	6	5	4	0	0	8	7	1	1	5	4	3	3	3	3	6	4	7	5	6	4	8	6	5	4	1	1	3	2	4	3	5	4	7	6	7	6	8	6	3	2	4	4	0	0	3	3	3	3	3	3	6	5	8	8	7	7	6	6	3	3	3	3	3	3	3	3	6	6	39	23	32	20	32	19	32	23	34	26	30	22	39	20	39	24	38	23	28	20	37	28	
453	0.84	0.14	7	5	4	3	6	5	3	2	1	1	0	0	4	4	0	0	8	5	4	3	7	5	3	2	6	5	7	4	8	5	5	4	1	1	7	4	3	3	0	0	5	4	4	3	6	5	6	6	8	7	7	6	8	5	5	3	0	0	1	1	6	4	6	5	0	0	3	3	5	4	7	6	7	6	3	2	2	2	6	5	1	1	7	6	5	5	6	5	0	0	4	3	1	1	4	3	3	3	2	2	0	0	3	3	1	1	0	0	2	2	5	4	7	6	6	5	2	2	7	6	1	1	0	0	5	4	3	2	8	6	7	5	3	2	7	6	5	5	0	0	5	4	1	1	6	5	8	6	1	1	2	2	0	0	8	5	4	3	1	1	6	5	4	3	4	3	7	5	3	2	8	6	8	6	0	0	2	2	8	6	8	6	4	3	2	2	7	5	7	5	4	4	2	2	6	6	8	6	4	3	4	3	6	6	5	5	2	2	0	0	4	4	3	3	5	4	5	5	35	20	30	19	34	20	47	34	32	25	24	18	42	21	28	17	34	21	32	23	37	28	
454	0.84	0.15	7	5	4	3	1	1	7	4	4	3	2	2	1	1	1	1	4	3	5	4	0	0	0	0	4	3	6	4	8	5	7	5	1	1	8	5	1	1	3	3	0	0	5	4	6	5	6	5	8	6	3	2	4	3	7	4	5	3	0	0	3	2	8	7	8	5	7	6	5	4	4	3	3	3	7	5	3	3	8	6	3	3	8	6	3	3	0	0	0	0	3	3	0	0	7	6	6	5	1	1	5	4	3	3	8	6	6	4	7	6	5	4	0	0	4	4	0	0	5	4	8	5	0	0	0	0	3	2	5	4	5	4	4	3	5	4	5	5	6	5	6	5	5	5	7	6	4	3	0	0	1	1	7	4	4	3	4	3	6	4	1	1	2	2	2	2	4	3	2	2	7	6	0	0	8	5	0	0	8	6	7	5	5	4	8	6	3	3	6	4	7	6	7	6	8	6	4	3	0	0	4	3	7	7	0	0	5	5	0	0	7	7	0	0	1	1	5	5	27	16	41	26	30	18	39	28	26	20	34	25	27	14	25	16	32	20	36	26	30	23	
